"HolderAddress","Balance","PendingBalanceUpdate"
"0xce60dfd92d7f9f7611b91529af1b01831d901b95","3","No"
"0x1257defc60aaa87a09cda831a4b66bb25852e500","3","No"
"0x0884c9635813b4db9c59f73ea4462927daf2ee6d","3","No"
"0x639be75984f8b75ad370e8ed7a4c5e867140ed41","3","No"
"0x9abb60d9bde6c8d75b149e32f1437bd46fb962e6","3","No"
"0xfbf21039a77c697ff087e69e7323f0f82212956a","3","No"
"0xc1b0a5427f8ca63b290591360aff7a399619d3e7","3","No"
"0x058bcbc1ca5936d49cbabe1b39d55c7c794f1996","3","No"
"0xa2a5cd4fc747b803627595b83bcd0f1eba27bd03","5","No"
"0x8733023d9da937bb73f6b723a10eb256946abda5","3","No"
"0xeba7f05b49e343539ba1d20b2ae4fb9907a079fd","3","No"
"0xa571010c92cccadaf6436859e6575061bbf3508f","6","No"
"0xe4ac2d763a23bd910e2565ed6a57487b45507374","3","No"
"0xe6b84fdb9637077c49ad90200eb44ede2a73cdf2","3","No"
"0xe5064e40b62fcc128c843f0feee12a54ea4d721f","3","No"
"0x0c8da28a9697e3873552f282fd3d05f544527f0d","3","No"
"0x46cf663cb1a45de95d3846f39bfe482c3e62ffe9","3","No"
"0x3b90efb05efeaa7f77f2b9ab099c0c44bf7b46e4","3","No"
"0x3c23379322a4b8b370d450ff16b9760fe9141202","3","No"
"0xbda22ab308bf2a4b998e0773fb2adb80f6b680f5","3","No"
"0xbec05d89909816bf772444fd603a45052daaf137","3","No"
"0x6d4a0d7a3d259eb1686b12b89a9881d7c6b6caa5","203","No"
"0xbe8c933c7aa53b26feafd7456f5e2157b5c78851","103","No"
"0x882656073ccd589132d94e707957f7298a47b8a6","3","No"
"0xdd5a8bdc54edda95cda6bb0704e30fa0e43d2c30","3","No"
"0x849d623d081cfebdefd1216d42cf4cb925579aff","84","No"
"0x9cedf1cf244497d83eba2cac38aab963ae42a78a","3","No"
"0x50562dfd25fbb47e584e75308ced09249a258ccc","3","No"
"0x005b0b98ee719e89e73120fe2bca7f920c7fb5b0","3","No"
"0x137c56ff8dc8c89d3dd5e96f11bf4d91153b99ad","2703","No"
"0xbe9018c667f3d316b70c0a85453aafa6fd76fa91","27","No"
"0xfcc9d854ea3b93137b524709ac33e0ae27c0a475","189","No"
"0x3e388c7faa5bc70acc160324a801af9c06d73be5","3","No"
"0xa4f14d3b692d06011f614c69ec2487a9187f3d1c","3","No"
"0x6e59db67cc700971bc93f2a6cb163399ab7eaa1a","3","No"
"0x2802d8968168e490fdd727695c92c7c65f57f4d1","3","No"
"0xbe5eb382ca23e236afb8449fef057a6607a71f1f","103","No"
"0xd9bc76e1bf81e4401042c8ad8f0daa535d706eba","3","No"
"0x186f8691f74063e39271ac0371b85754186e3659","3","No"
"0xf35a8a13d98d8e392b990858d8a0a9f6d8518ca7","3","No"
"0x3a296c8dac6fbc6d2eef5cefa86cd4769cfa4585","3","No"
"0x8ac6cfe8b5fe045411ea0ac1c3680c0e6e71aae9","13","No"
"0xea714bb50f557e358db5316fe2733f0740256e47","3","No"
"0x9d9955a9f6245b436a72c175783dad8b15c6a014","3","No"
"0xc03c9be8d5895eee3f160909575f2693c9fa7299","3","No"
"0xdf3ccce2de3c1aa136d58e4559670ad23b29ca02","500","No"
"0x7be5e04820c04423d9b646b29fa5f54e0d0bce35","3","No"
"0x66239477ec67822235305e03b93904261e8854f4","3","No"
"0x16e16ae64e9fef421b967a9e1ea351994c9e7f43","3","No"
"0x9ce094727c3c55494b61e8cfdb43b8133eb4b305","231","No"
"0x35b31d4cebd91545cf0c26b15bad51c047a7fb13","3","No"
"0x716cff50e7a1b8780e10a6be8fedc247c682ae34","100","No"
"0xcaea65c46d376e524a29c1cf4988c0208dda2f99","1000","No"
"0x7eb4181c0c9661b8e9855d4f7c1c347fb107eccb","200","No"
"0xbc08d5631b46982c894ba9c900b2354f10205ba5","3","No"
"0x148286912d4fbab26f8bee604ab66cf16e36825f","3","No"
"0x32dd2591c699e9b76f6fbbcba5377bb83a1d123e","50","No"
"0xbe254ddc953491d7e602ed2ec90f7abfb5f9a6d9","3","No"
"0x3d1984499a3e444e112f6549830f2627073d7266","3","No"
"0xb71023c3710b8c1b60a6d7542eabe429f18ed4cb","5","No"
"0xb1b6b1b3d24191f2b4e7e5291df2a492c9e852a7","5","No"
"0x32438847cc3d50d3166cc06608bf09ee61093d86","25","No"
"0xe9921cf44ab6b133f929ef6f65be791b0e923bc6","5","No"
"0x354cf2b82bc78f8d6d6a0f0660eb5d9311275632","3","No"
"0xfd33e26ff117fc79dc7f641913f29ce39986f08f","3","No"
"0x9df5dbb37ed4ad666e58d3d4d63986713faf8212","3","No"
"0x42318658e742713bcf7cc7bd074cb6fc23db2417","3","No"
"0xa452e14f0e1d2291b34ce9eb281a463146e04d3f","3","No"
"0xce4e3631ad0165b518548dc05af8fda57f0b4b55","54","No"
"0xb05b6a1efe1c3752e0d28b9dcda0d4bedc859cbf","3","No"
"0xdc4ac134332ffc2387d37599ca9c30eb2582079a","3","No"
"0xccb474d7d085d5daa5341f4b4af18c48028ed5ca","7","No"
"0x382605871e8c1582abc89beded11e1993ee3d226","3","No"
"0x5d743e5f13533c9f82654efb40881376d09b85e9","100","No"
"0x2c969cb2890a5bc84d65e5b97a41858aabc0b68d","3","No"
"0xed33df1040464634f6b9a4f97ae791ec906a8998","3","No"
"0x073f991bc8c7d4ce639fdbf9e9657a4b1c5b0f9d","3","No"
"0x51a1f3f36f6bba130645ec73a517a8e2c6216541","3","No"
"0x472213632dceca1011d26aed3aa12970e7f8e11b","3","No"
"0x1c3bc794598fffc93da80706ba9b147e6246c94c","3","No"
"0x6904570425a7a758f418f9e8fc2aad6a9af045eb","3","No"
"0xc80d41f76792bf9489e308793385abcc6fd41541","3","No"
"0xfc974c369718f8beb24d61ddcfaf00427755e013","3","No"
"0xbf10d2f2618bbb0ab496e4195671e9e852bf368f","3","No"
"0x4597e36990b832030913cd3b52076c42f13baf21","1","No"
"0xf047ac37f92602f73a6327b52ab97bfccbd60089","3","No"
"0x05d9200d64346380cd83c7ec2dcf05cd44a09555","1003","No"
"0xe477194c3e97ec83ec7fe6729ac27011d9394f39","755","No"
"0xc5f356cd7761e4f7098b8bf7caf3613de48b4964","15","No"
"0x34f8ff0f8726c662e64efa45b0b15c3dddee003d","3","No"
"0x51045ae913813617aa8a3c922cefcee95d997b4f","2245","No"
"0x76e76ad21064dca3469c08d2bd0a1b0f728f30ee","3","No"
"0x118560bc75514a7ba35b3e6f1a73cc7e9a92e955","100","No"
"0xacb3408e5e0cfb80b790a0d652590706aceef1fd","100","No"
"0x552a9cbc4181c7cdd42abf3c9d44cc2575d116b1","3","No"
"0x1d52c753159cf404ea67749e016e7b4e484448d2","3","No"
"0x77533bb5c2998128e4a98bfe77276923af82b848","26986","No"
"0xdc2d66476f8e6cb76c182aa7d37df2f214440145","3000","No"
"0x556c4e07e49b031ccd4a8810c68a57e9fa0a8376","3","No"
"0x3606d8bfec129b80e1d30823819db8de0dbcf153","100","No"
"0xcb93c7d19778b9d503bc47daccf1fe07257020e7","3","No"
"0x52a00dd452eb31e37b80271092ff19cc9b292f19","1003","No"
"0xc98376df4037f714e8f3b3fb9088ab498fcb708c","500","No"
"0x76d4a97c0d9d18b6430556c012058db816170ffd","3","No"
"0x5bb0610b3d6f7163b5b44a76e41f6a2af268cf0c","59","No"
"0xdd353cd55c8ebc6ff1902c2e84c4be7486fb74c6","1000","No"
"0x93507cc7bd0cfb637752945c6e4733a9ad49873a","5","No"
"0x9ef10b6829057371793f3ed52e068ae970db45eb","1587","No"
"0x5bb3d0cfd310b9c095c70bb9ff41b439bc52c810","2","No"
"0x65d97c2ddf857944b882a48bf3b77f4edc638b80","1096","No"
"0xccdfe3cc74ef4277bcfece46aa5abf82386c6465","3","No"
"0xf37b75c73d93c11ff3de945fc7a945b31d7cbdc6","2","No"
"0x3e799ba2df8a23156fe4fde28e2e6c33d311460f","1139.5","No"
"0x524724782aa70d6421e369aaaa3f1698c1339720","3","No"
"0xaec2f32fcb42f62a3ea9f3d9d0ef350a59abf985","100","No"
"0x2bac473547c8cabc2ce6bbe477f667cffb575ed0","18","No"
"0xbbf02a2a7bcc951a6aa57f14845bf48c8a20c9ba","1588","No"
"0x117bec43c0e845fdc7e859a884dfb925851220d1","3","No"
"0xafd62c1e736f8e9cbc0f5da037f0d053c3582763","1050","No"
"0x93096940e6fae157289ab4e0060cb2300cd9ba67","3","No"
"0xfec945839c169436cad8bb9d43939869d560ff94","200","No"
"0xd3156934f48f480241913ce78ce226ea55844263","3168","No"
"0xf48ed0e47d363e5cd56e1cd4d7424df1f6da4487","3","No"
"0x95c7031242a84c032f58a0522f0d8628d2f5e5fd","3","No"
"0x9f22dddc333d68003ff585db20cecc044c30ec2b","3","No"
"0x67f10fe21147820d745609c9f5cedfaa46ffbf90","5","No"
"0x9689b5daf5e34557a239ad0c7fca911c80c8de15","5","No"
"0xd3ecc4efb2aae269f51a33a7742713fc912b5b6e","50","No"
"0xee7a1dda5d8611cd2e20e69fe564e2ee85130a06","100","No"
"0x7290894719cdbcd9a085f81ee85e0eca44914574","100","No"
"0x7f5c980616f9d209ff3d6ed27667470b32123638","3","No"
"0x55dace7ffe0eaabe263840a98792b54c7298ed3e","3","No"
"0x086cd8695fa4fdb5f041e677d7e6ab7a25a80d48","3","No"
"0xff7eb7f8c7cbdebe8dc4693f6294001435e01fab","3","No"
"0xdea7e0be867e9d79fd930cfd75cdcee5f22b8886","50","No"
"0xda68bba6c9aa9f89aa608ef460ad5bd73b2fb61a","60","No"
"0x1acf56aba9eee90722c6da9fce1199e5adf1d407","50","No"
"0x8ef26759b4c22832be7ac1fef2de0a7a73f56803","108","No"
"0xb3fce422949d29b60fa3db68cf480b12dd6b0834","123","No"
"0x780da5eca6f37f20fb6c45b29580d57fab71af60","114","No"
"0x48dbb250c6d292b560101dd4a3eb7733f5c81c7e","181","No"
"0x3cbc69974a2ccfe8f388085774a12f0bbc44d380","5","No"
"0x40c1e531f90a3dd47e3619ef1be2d49e3a05bfcf","5","No"
"0x7583e9bcf25f3ecc79f791ce8df40585329d001c","159","No"
"0x51569cf5acf8b05432c7139cff5935fc5f4532ee","2","No"
"0x92c7b94f8f7ad00eb396f9c5bf18304c148f6bb0","180","No"
"0xb6b263f3c84e514399e92e972517e812758a38d0","70.7835634515614","No"
"0x3960c8cedd9688a692e258b2674d4194040d64d0","3","No"
"0x420b9f0f9a295d2140633df91e806f7ac3457b3d","3","No"
"0x052fb6497454d6c720a03e9dfc25dceae04be7f0","5","No"
"0x4f0890e85affdb472a94053e252f67b34a5a1aa3","3","No"
"0x5524ea57e58ac852ee5f5577a5f4c213c4953c4a","5","No"
"0x15ff97d83f78729dbd90ad9f9ca0371ce1632312","5100","No"
"0xbe104402091a8d46ea6309adfd153021fed721a4","10","No"
"0x2a14bf716c8675daea26b6dc9b6f21d185c10b36","828","No"
"0x642c13b5f336e582fb9e0b47c7c23c78ce495210","60","No"
"0x27aa9456248bbcc4954c48ca1a6fea4777ad0188","50","No"
"0x41b84b9a958f659d04b298ca0df040034c2231ab","10","No"
"0x0d3a4455c4580d50623d646c7ab17268763b0af9","53500","No"
"0x840fa39ebc48aa4875e037a0200e3a5731835ec4","134","No"
"0x2736c9209ab90fd3b60ede1b53d7892cb0c4dfdb","5","No"
"0x4008184ddaa874250944861202e93cd5f1115d62","5","No"
"0x7bc746b053735b23d79914df2c2b30c72238c0b4","3","No"
"0x8a59638e65b44ce942eb2ec19dc1a8dd1bebb85e","3","No"
"0xa17ca3e386e495468a28324a4094b427832accd2","3","No"
"0xb2e10a26de169339b54a8561eaf4f08a9e7c97e3","16","No"
"0x84f9230b051f6014fd8b8207b969d895b85b4a4b","1017","No"
"0x06c601f3b62bf96603fdf6f94364a26549da2ddc","3400","No"
"0xa5c9b11e67819d1c8c4ca784b8d7a34201d7d107","1000","No"
"0xb956656623153af52e4b42fb5c2b97284f4e50bc","5","No"
"0xa73fc2225ed70450745aa1ca969cdd298892ec4a","32","No"
"0x9c1b485db42245f9551fd2447373aab4f9f884d0","3","No"
"0x5235d01892e97e0c6351330bff0687ba5b6c2f43","74","No"
"0xa2c13d68b7ff2005c31921f5a4521bb73ca52073","10","No"
"0xdd496f39ab258aa62dcfca29f122a5e756666fb4","300","No"
"0xe4d306132bd701841f9fa8f88aca48a9f6417028","3","No"
"0x8c30ba9177bf2e3cbc6e51e5878294ab3fdec5b0","1","No"
"0xc93028baf8542ab622c3585ba51c77de4650f70c","3529","No"
"0x1faf14ffffe966016edea9fa9973eba141630da6","3","No"
"0xe35409c6545da241817a614a82bce2b26478d04c","700","No"
"0xfe2d19850e6d53b92f5417cd9b52bf3b55fb24ca","4","No"
"0xc21b0e28db62ef77ea8e75e9bfe1b1ffa251b91c","121","No"
"0xfbbe4ceb0359ed54fb1c718605fedbbeeae724c7","1000","No"
"0x0d55fda762ee830c039dbf249c5fd581b0551d37","3","No"
"0x99211db43db99077b37df6af58c40acdf0e32c99","500","No"
"0x40d0b70be89c351a6dccc6553931aa2f877f0e49","3300","No"
"0xe1dfe3bcc132c90624d71107de82f2861d6f2ce9","591","No"
"0x0dea2510f0209e4189ef4586683d38ea9d6a5530","12","No"
"0x00a3fcd2895d63b341ea1d94757bf63eb546e02a","203","No"
"0x36889bcf437d95604c6dc22a0450e002825a4f66","1000","No"
"0x2fb07b015ad5ed45251aa6d3fab6bc601c86ae0d","1050","No"
"0x87327a958826ef1514b2a9915ec9857697403743","100","No"
"0x91774e8aa71b7e85f9c57bc4239c616dd53002d9","881","No"
"0xf96cbfb44ac409feb243d2d1222a41e09c20a641","7917","No"
"0xfec05a10cdf9a58df9ebbc2a2bc355a1aa2b3652","3","No"
"0x12f3013623b0c6bd3c5173d14810500205d2cf28","3","No"
"0xee8699d1ad4ed2bd0c38d586a872f8ba23e2c9f3","74","No"
"0x07ef27a386716a97bc3bb7d42c0072d94aa45d3d","5","No"
"0xb20b9fa16b1137b27f87142fa31b36b092aef2ef","5","No"
"0xae96bc2a6d0bab6ae46fd8c74437eacb7c890d8f","3","No"
"0x857183590256357e7d1d9d6abe3226c778e783a9","3","No"
"0xedad2f47704ad83887a94e9a2e754e2b19cf5aaa","3","No"
"0x314fe8506035b4672210bb5a310242f97b7f2481","3","No"
"0x726e726eb796a464b773afbbae6cb9e83f2d12ff","3","No"
"0x250f4b74b286d77b569a70956097f5bed0d48135","3","No"
"0x92c5bcc2adab50a4584a2e7b7ad04e53bd01f41c","3","No"
"0x7e400665af1bf340af24d080cb892c30f6ef8ad8","3","No"
"0xb469c9aec1f89b6d78aa1ec623f20b59077009cc","3","No"
"0xbc411d38661e38f996fcad870c64d0861a0a4da2","3","No"
"0x8c16fa1334eb1c112f7c8ea2bdef67e4bf3b2883","3","No"
"0x134b87e085e65dde5dcd3c5b56d8e48965cfe7c3","1","No"
"0x89681b8788a122d2566b1174d054520246fb95c5","10","No"
"0xfd9eeefb37ac9385b0d38392767c6646a60247bb","200","No"
"0xa5940199d29717c818c1caa6c2f3612f9632bd1b","3","No"
"0xa86afa0c4bd22dcb5acac4991523c018304aeb2c","3","No"
"0x9df89b990090572f3f1ef7d979be28a46cd8d6e8","3","No"
"0xc8adf703499e3fa0173d93ef6b5b25b15a1d2710","3","No"
"0xe550420117140abb3c170df47bf9eebc58a606ff","250","No"
"0xd138b1deb0cbb31a26810359e4cdc8cfa09b2053","3","No"
"0x4537d6b129fbd5cc1055964590b0cc9d85e0aa75","3","No"
"0x9811515e81b23c886fb3373ec93b19939f2817e8","3","No"
"0x1bc0aea129d4dce2d61d30f33c2d767edcefaa88","3","No"
"0x8fac80d69917e105388cc427bf36fa745bd6c47e","3","No"
"0x06213cf3e738b6a2ed51432a01aa68b97a74a0db","3","No"
"0xfa0b08fe7622f02746391c6e1bf44291b39e1864","3","No"
"0xf0089bbf23de96339b2b3ee122c69358144e8771","3","No"
"0x7cfe87b1c773c903fe79ab1206f67cbee3fe3153","3","No"
"0x63bb5a6738ae7d7d8e38afc9b04389adb786e7f8","3","No"
"0x67228237daaec2bce684dce55332935f442c92d7","1","No"
"0xa4aa75ba39dec018329a1a902359a5ed36c9e3b0","12","No"
"0x1a81e3ea200da449c62caa216503b947a1fa85b2","100","No"
"0x3a2d5cb65ee2e25ca12bdec242495af97762536e","3","No"
"0x3e6168142d0832f25aed7ded9c32c3c0ea46c3d8","50","No"
"0xfbe9fc2fae215f23fcf1b7f7a741f8a6d42e0041","500","No"
"0x515a26fe1078a5bcf71431c517cb8def63ecd025","1","No"
"0x1ae640c7fc12400a4e6633bd493fdb24ac018358","47","No"
"0x2436725da54d8b0c056aa8345649692fbbc09712","30","No"
"0x7952e9ac9fdcfc6fb3076a831964f9f83c44f594","4","No"
"0x90bfbbd38720b9296490a1f3fd06952a34f1f48e","15000","No"
"0xb523cc8e1b5ef38e5ecc4bf14d2b9b8fe574c693","3","No"
"0x9e68432a59ab9454de515a4c777f92cabad878c7","20","No"
"0xb8c961ca789622d95e19f0f50f23a1fe4d949c66","6","No"
"0x342038da5cbbd26e67f1fc8317b15a22c9a28159","3","No"
"0x487b1f2ce8cff36ce1bf6df70d018f5bf9512bf4","3","No"
"0x30872736c1e8eb45b00ae87d0591eca4f8f10c5c","57.5","No"
"0xbfaec3dd99402708bdf9c89ab9b3f5960ed9b057","57","No"
"0xb2b276117f297e9a68145fd7c089d4367a390f31","259.8","No"
"0x2a12c10b33dd8877ecf7ccf461ad43804c6d471d","3","No"
"0xbef6eba2f4802c71807bb760593ccfc7993349ac","3","No"
"0x07dab6cc9b778a13e2c5b94783567c8277b2ef4e","8","No"
"0x27701e260179e629ec66be3d69af9270ca7bd49b","200","No"
"0xf4ff0c837f64254627bc38b4b6b7bc4ae2b9f19a","3","No"
"0x9972793dcbeb92d5621efc4c6912785a684d60ed","3210","No"
"0xec4375215524650053a69ffd826a0d2e09bcd463","3100","No"
"0x2856998242d7b18dd915539690f29d2b5d365b54","50","No"
"0x909bbafcdf9fbc28649c60167ce1f9cdc82b05ec","50","No"
"0x22e87a940ba22c1a2dcce9aca0406ff5502ca07f","10","No"
"0x0c4e80b0ab5717aaf618408ae85defd69006c28a","100","No"
"0x07e4793b2cf80fa963afcdb1f2910d1a59981dcf","1","No"
"0x94b36296ccf5570036f2d69712d84ce60c678123","5","No"
"0x817b709e694d9e4a29cc827051da90465d77b048","10","No"
"0xa78459bfcba8b2e100ec5767760ca45de9aa33e5","63","No"
"0xf35c372f55c8b7fa3bceb055eeaf4bcc73958112","130","No"
"0x7746b91ee83ef2073172655d9c0e997fdd080c2d","65","No"
"0x3526f196b5469c08a7ffe3dfafd76fb1db953019","50","No"
"0xed233ed8d1fbf3716ef1653227a7db711f641532","12","No"
"0xbf8038900da1a106496eeabe7a1833c2b19098a0","10","No"
"0xe20b8db5d1858b6063562407d93dc9b1cea94e50","27","No"
"0xb04ec3c73b8c3fc8670a4d97c3a13d0f5e16f6ad","12","No"
"0xd69b795ea2280bd3245844a398e545f4f7d705d2","3","No"
"0x19e17f3bc1b6db71269f81fab91c2ae079313e99","200","No"
"0x4d2710be2e85fb342ee5af095054e2e80a973aa2","47","No"
"0x5df69b65217bb48a1f9f4eb6b3172784717a2d33","200","No"
"0x70d5297fc26f50a7d63a7de3f6d7a9556cab3551","59","No"
"0xdf61076dde6d7a576284e744b15c70f0184a9223","2300","No"
"0xb63704de12e4554e5980f8113a2d9fc86928902d","2","No"
"0x78b30afeafd654324d99522d9c124aa39fad8a5b","12","No"
"0xfa89da2b7e0572cc1cc52bc8c652eab50cc7354a","100","No"
"0xd63dd1146b91043db868b9b3d7741c6bd08bbadb","18","No"
"0x698897db9e39049579b0f4c99c299c54f5b35fed","14","No"
"0xee24f33ca9490939e7d5e5490e33ff3cbe016bf3","10","No"
"0x59107d32a2683150098ad10c5cbada7cec72efc8","1603","No"
"0xda2745d0587eced26076e9b4e27e84c1c4d1ac32","118","No"
"0xd09518d79b49c668716b71a08739fa32cda13cd6","118","No"
"0x1884d594e5e52959ec0c29e50bb9f82ad6522c68","100","No"
"0xa5f43b767c71d470e304561d2c0d957b0d0c8188","1000","No"
"0x071d64439a78e10b76d4841e9070703d5afbecbc","88","No"
"0x4d0c9931fff19865208d49cdea9a246885156711","2000","No"
"0x15255974307c8310ba89024555d6a0a64f277748","1000","No"
"0xe40d5c70e4f8bbf84028f94bd0988f125bc2e124","100","No"
"0x8e28a99bf8404aaa3774670ca3231c35fe90a6d3","3","No"
"0x52a607a4ff531a2a3a7204507077309eced7d8ab","1","No"
"0x377ac949d4830fe006c7f6ba21d80ab738ae9fc8","3","No"
"0xa8a8e03720c9a2c331ab7edebfc667aa0a6a2791","10","No"
"0xce0c2fdfd60ca22b93b7fd0208d7368e80fd3ef4","10","No"
"0xd5fcb6f1ece74a603886ed7a5fdae49f906cff54","1000","No"
"0x0dbd474e3195a7ead79cdb3ad8ea93438b27f4e7","185","No"
"0xddf0a30efae42cc5c6dfe89e7591b8f3ad0e19ff","248","No"
"0x54be02afc5ff34f2dc7ba21325ad2e6ff1d24c44","4","No"
"0x230598bff890060dd8bf380a61d296ed2fc49978","2005","No"
"0xbc4ddebc1e078ae50fefabfe515bdd0a866f739c","354","No"
"0xc94a9d1f998df15d35578d29052c9fb52c1fee39","3","No"
"0x7b191702c5def98989969cce41fa0bc484426b38","35","No"
"0x762018dd4b75a96ef4494aa7e331c9bf8798f050","18651.76506248","No"
"0x1df95eba11c52b31c7e73827d25fcd7566e8c9ac","23","No"
"0x33da20331041b5fa60a7f8d9d5c79e43588b129d","6","No"
"0x2ea7e6e5fd0d0050cd810b99734b5c52c4999299","24","No"
"0x5df0e61823450ed4c01d7c1f5bdbde2dc73c5cec","3","No"
"0xe8c4fbe64fe40e038ed4828677dc25c13074c65b","3","No"
"0xe9b126420ae7575db1a3d67068a8763801c6dbf6","1","No"
"0xdb3fbfe90f7b85aa1ae38fc5b5507037d7b7f9e4","5","No"
"0x2d516239aaff7e6c685d2a569717b72d122eca5b","4700","No"
"0x4a634cf2f4b05c6871dcea47c93c0ea3c9f46bf0","30","No"
"0x356a4ad41472f16e1f414fda7e76e6b21de9ddb2","5.32307692","No"
"0x7cee7a5a95fee2bde245a078b41ae674edbb8042","1033.5","No"
"0xc2626be615a9c97f14c3120016b95047a5398394","966.1","No"
"0x87ee9572b8e87b48729211577b364447943afb36","200","No"
"0xde7e63d03e7732d758d1026fd4ea30c799b14d27","10","No"
"0xa8b12586812c83055b2bef274d11b3660b107f97","82","No"
"0x7e2466a8cbc18ac33a346f053c92b70b3816b1c5","53","No"
"0x6f8fa27e974e92e79ca9db08645ff184c1ee8172","3","No"
"0x50cd547e9a783165cbf73f8499535df94199a09b","500","No"
"0x1ec2cb7bd1f900ef40b91575782714f8971b8dfe","3","No"
"0xed67a60ce0798102e13d18aef0551ad86bc7193e","5","No"
"0xb6c0e9ee1b9202482e148c3d9b763c827d520620","3","No"
"0xf1eff5530b8fd799ed478912a9b8b24c7313912c","301","No"
"0x8637ce2c5e0f9f1ea39a923ee00880823ec5075c","3","No"
"0xaeee42ffd5447c85470041639fe8a2d0ac936fc5","118","No"
"0x38b52390986972da60e67db4892f778f6ed6abd2","0.716696605018661","No"
"0x16c2a258dde9ce2ae2d5b659e4376560b3abd3eb","10","No"
"0x34570be7f3ad8c5a6dcd28b3c7db32fdd0302244","122","No"
"0xc42cc7e383036625c71f155d721e0a9217137859","3","No"
"0x3bdf0b84be69177f96f0313dc3d4583ed995daa6","160","No"
"0xad137652ba5dca9ba12ffeed57bc4fb029ad999d","500","No"
"0xbf8be0851432884ac3278d5c58e7472288d86ebe","5","No"
"0x6656ddfd857b6f86b7edfb26f4f82be9b0f39f28","5","No"
"0x56e2aee023a29b7676abb6504ecc3d19c715b388","193","No"
"0xa358d13eff7e3b84171b755341302f7fb560d120","3","No"
"0xa13c680a003a0bbe199c42c763f9b4e2b612a1b0","3","No"
"0x7917855d8607bb39cbf79e7f19ebeb6c1d9c65fe","3","No"
"0x216c9224f102e0a5730c14d2584f70acbeea7bf6","10","No"
"0xc99b1bb387389115b8b4c50e5d03a30f1eae3c05","3","No"
"0xcd152d531d6d443042c00cfc94aa843c7aae6bc9","118","No"
"0x725c8cc8d0d605524c61a6a4fbcb099c95345725","3","No"
"0x6997d7421f927a14d6434b214f7dffb44f6ce459","4","No"
"0x596ffb8c84585d8326e8aeaac13b9aaef82e0370","3","No"
"0x687bc1b0d3089564ddeb09d6dcaac617e42de1c3","3","No"
"0xd62b8c62150dad3316e83ef8d7b0a7111f329473","3","No"
"0x7f08a6a9f77a2c82cfa23751c8174fc344187519","5","No"
"0x38ec0b7060f4fa7a1deca7457768434ebb9f0f90","3","No"
"0xcd54cead45968aed7698d703edc403d24d6165ad","14.78","No"
"0x349123b0ed7d09916303f8092b35488ca859c7df","58","No"
"0xcdbefabbf97cf306bbe8fcaba81dca9563ce249a","1337.90550094369","No"
"0xfa207b98d884c5cd44c1719c4ec82a9b23371205","10","No"
"0x57a8413d6c2fb403b41828152bf662c7406d9660","3","No"
"0xaeac296f338a0fbc46744c88cef1c0dbdf72a518","3","No"
"0x36c1180de7f98a01833be2277bbab4a71dbc2058","2","No"
"0x688e8ed3167a63bda558f8ee375ce548f5ae7796","3","No"
"0x4d350e9ddcf3b21816c948b5d3084a911c939057","59","No"
"0xff70f79b84b764557a6f7f5629f6922bbcffe1f0","3","No"
"0xb9898f59c8036f77715cefd892f2eef7fe830a50","15","No"
"0x9077f9a486251a69d15235e33736eb6e2eec1a87","7000","No"
"0x05a13b54ebe0ed5d09726aef4cdebad1f60d0948","6991","No"
"0x8680fb420f2288d676acebb8f728978851618bcb","2021","No"
"0xa32997cecae6747cd5e5f5ff378a0a64f49bf00b","5","No"
"0x47d3312ecf905ca4926314a4ecca07ed2ca61f8c","12","No"
"0x7d4f64e5e5cb7b51262d0fa24a58f19013701268","13","No"
"0x979dcca1ba50ec055f93a0121076d5cb5f48df66","13","No"
"0x8425c70dc25def4e19f295e0259829baa68c4123","3","No"
"0xa874b4a65441cd7b4f02547a3f2ec10a48f4d65d","1000","No"
"0xde8c66e0675772739d3ba692beeb9525aaebdea9","100","No"
"0x1e175259262821bd9b2e1d0bd073d7438faf51fb","370","No"
"0xc8f8c65b73d2a0cafc4241e9a7d490095d6c2534","2000","No"
"0x9148c461fc8e27c001ef6536862804c6791397f3","5","No"
"0xb422282268a77f30d6408d5aea0455b958ca5ba7","1103","No"
"0x0565608df19d1d0747118814e1fdd607d901f935","50","No"
"0x52415693c002a93d9d4d631e3966312d6c8a8e56","3","No"
"0x91f3fc02a495a80373e2ccdbcfabb2ee29c0c17b","3","No"
"0xdb94c437b27477a7feabaa194736353e8d5e79de","5","No"
"0x6a1a33e05f8e9dc1f1c8cafd21c8086cda3a09b6","200","No"
"0x041b7c2f7f9ebe1e3bf482ca5e4e4288aaeb574c","3711.84095622995","No"
"0xe440be7cac91fb83850e143f8aa6194a293f04c8","406","No"
"0x3997219dd146ae45d14b09a3ec5e1ddcffcfd07f","170.000069653136","No"
"0x27c2ffc05a49c27693f0bff29cb736ab22a7219f","300","No"
"0x0d60af61b60a03bfd8769836dc87b66453b933b0","100","No"
"0x0bf1c9a5b18487b7f70744ac8c2b331ae29c931f","100","No"
"0xab8debd846e6907e4ec5d2e3ef17e9d6e8079b89","1000","No"
"0x233744391ac5a7543433a84c56eeb65ec2d1da60","3","No"
"0xe039abc2265cdfdf42569af3e61b1c255e5df458","3","No"
"0xa498b38ba95b329545eb34c579d8c5c39b63a643","200","No"
"0x5521086b8a0b7d4ce67dc5e5ea64a07fb964c5cf","43","No"
"0x1b9742c31bf04390871ea3fea908401fa083272b","30","No"
